Name,U.S. Dollar Index
2016-10-05,96.14630000000001
2016-10-04,96.1234
2016-10-03,95.76119999999999
2016-09-30,95.4426
2016-09-29,95.5172
2016-09-28,95.4275
2016-09-27,95.4499
2016-09-26,95.29860000000001
2016-09-23,95.5001
2016-09-22,95.3801
2016-09-21,95.50549999999998
2016-09-20,96.0086
2016-09-19,95.85029999999999
2016-09-16,96.03349999999999
2016-09-15,95.26280000000001
2016-09-14,95.32209999999999
2016-09-13,95.5621
2016-09-12,95.1432
2016-09-09,95.3598
2016-09-08,95.01
2016-09-07,94.96300000000001
2016-09-06,94.8647
2016-09-05,95.7791
2016-09-02,95.8821
2016-09-01,95.6454
2016-08-31,95.9868
2016-08-30,96.05269999999999
2016-08-29,95.5805
2016-08-26,95.47
2016-08-25,94.72540000000001
2016-08-24,94.7748
2016-08-23,94.52579999999999
2016-08-22,94.5381
2016-08-19,94.4965
2016-08-18,94.18690000000001
2016-08-17,94.7246
2016-08-16,94.7949
2016-08-15,95.62049999999999
2016-08-12,95.7057
2016-08-11,95.93119999999999
2016-08-10,95.5912
2016-08-09,96.1306
2016-08-08,96.37279999999998
2016-08-05,96.2846
2016-08-04,95.778
2016-08-03,95.5488
2016-08-02,95.0976
2016-08-01,95.77759999999999
2016-07-29,95.5534
2016-07-28,96.6868
2016-07-27,96.7846
2016-07-26,97.16539999999999
2016-07-25,97.25869999999999
2016-07-22,97.35260000000001
2016-07-21,96.94879999999999
2016-07-20,97.14150000000001
2016-07-19,97.03850000000001
2016-07-18,96.54650000000001
2016-07-15,96.68549999999999
2016-07-14,96.12299999999999
2016-07-13,96.3202
2016-07-12,96.5086
2016-07-11,96.5512
2016-07-08,96.29660000000001
2016-07-07,96.25800000000001
2016-07-06,96.10369999999999
2016-07-05,96.2122
2016-07-04,95.5253
2016-07-01,95.6655
2016-06-30,95.95259999999999
2016-06-29,95.6621
2016-06-28,96.0549
2016-06-27,96.3817
2016-06-24,95.4392
2016-06-23,93.0873
2016-06-22,93.5461
2016-06-21,94.069
2016-06-20,93.6532
2016-06-17,94.1537
2016-06-16,94.6095
2016-06-15,94.6106
2016-06-14,94.91579999999999
2016-06-13,94.4217
2016-06-10,94.65820000000001
2016-06-09,94.0911
2016-06-08,93.5436
2016-06-07,93.8621
2016-06-06,94.02340000000001
2016-06-03,93.92219999999999
2016-06-02,95.5545
2016-06-01,95.42139999999999
2016-05-31,95.84119999999999
2016-05-30,95.7093
2016-05-27,95.73970000000001
2016-05-26,95.1449
2016-05-25,95.3895
2016-05-24,95.632
2016-05-23,95.244
2016-05-20,95.2969
2016-05-19,95.3061
2016-05-18,95.19600000000001
2016-05-17,94.5705
2016-05-16,94.56810000000002
2016-05-13,94.6182
2016-05-12,94.1655
2016-05-11,93.842
2016-05-10,94.2693
2016-05-09,94.1528
2016-05-06,93.851
2016-05-05,93.7589
2016-05-04,93.2766
2016-05-03,93.074
2016-05-02,92.6008
2016-04-29,93.0482
2016-04-28,93.77159999999999
2016-04-27,94.4046
2016-04-26,94.51370000000001
2016-04-25,94.757
2016-04-22,95.0753
2016-04-21,94.6499
2016-04-20,94.537
2016-04-19,94.1132
2016-04-18,94.4656
2016-04-15,94.70179999999999
2016-04-14,94.944
2016-04-13,94.80210000000001
2016-04-12,94.04400000000001
2016-04-11,94.00880000000001
2016-04-08,94.2109
2016-04-07,94.53559999999999
2016-04-06,94.3598
2016-04-05,94.61330000000001
2016-04-04,94.5767
2016-04-01,94.5626
2016-03-31,94.62809999999999
2016-03-30,94.8412
2016-03-29,95.177
2016-03-28,95.9617
2016-03-25,96.26259999999999
2016-03-24,96.11989999999999
2016-03-23,96.05269999999999
2016-03-22,95.6661
2016-03-21,95.40939999999999
2016-03-18,95.0613
2016-03-17,94.80739999999999
2016-03-16,95.7504
2016-03-15,96.65109999999999
2016-03-14,96.581
2016-03-11,96.22590000000001
2016-03-10,96.19659999999999
2016-03-09,97.1776
2016-03-08,97.1908
2016-03-07,97.116
2016-03-04,97.20840000000001
2016-03-03,97.599
2016-03-02,98.1782
2016-03-01,98.3451
2016-02-29,98.2616
2016-02-26,98.1378
2016-02-25,97.43840000000002
2016-02-24,97.50890000000001
2016-02-23,97.46170000000001
2016-02-22,97.3696
2016-02-19,96.6038
2016-02-18,96.8293
2016-02-17,96.85239999999999
2016-02-16,96.86370000000001
2016-02-15,96.7358
2016-02-12,95.95360000000001
2016-02-11,95.5945
2016-02-10,95.7935
2016-02-09,96.0238
2016-02-08,96.7299
2016-02-05,96.9734
2016-02-04,96.5033
2016-02-03,97.2096
2016-02-02,98.87010000000001
2016-02-01,99.0258
2016-01-29,99.55579999999999
2016-01-28,98.59740000000001
2016-01-27,98.9821
2016-01-26,99.0243
2016-01-25,99.2929
2016-01-22,99.52789999999999
2016-01-21,99.0836
2016-01-20,99.08279999999999
2016-01-19,99.1251
2016-01-18,99.0998
2016-01-15,98.9195
2016-01-14,99.0721
2016-01-13,98.9575
2016-01-12,98.9391
2016-01-11,98.8438
2016-01-08,98.3897
2016-01-07,98.2844
2016-01-06,99.2229
2016-01-05,99.3634
2016-01-04,98.84660000000001
2015-12-31,98.70439999999999
2015-12-30,98.2344
2015-12-29,98.2621
2015-12-28,97.97189999999999
2015-12-25,97.84870000000001
2015-12-24,97.93900000000001
2015-12-23,98.3578
2015-12-22,98.1859
2015-12-21,98.45360000000001
2015-12-18,98.71119999999999
2015-12-17,99.0758
2015-12-16,98.37060000000001
2015-12-15,98.17770000000002
2015-12-14,97.6446
2015-12-11,97.57610000000001
2015-12-10,97.9263
2015-12-09,97.343
2015-12-08,98.42379999999999
2015-12-07,98.7079
2015-12-04,98.3092
2015-12-03,97.8693
2015-12-02,99.9883
2015-12-01,99.7855
2015-11-30,100.23509999999999
2015-11-27,100.0768
2015-11-26,99.8394
2015-11-25,99.7437
2015-11-24,99.63080000000001
2015-11-23,99.72980000000001
2015-11-20,99.6025
2015-11-19,98.9779
2015-11-18,99.5715
2015-11-17,99.65249999999999
2015-11-16,99.3841
2015-11-13,99.1003
2015-11-12,98.50949999999999
2015-11-11,98.9696
2015-11-10,99.16959999999999
2015-11-09,99.0496
2015-11-06,99.16579999999999
2015-11-05,97.99260000000001
2015-11-04,97.8856
2015-11-03,97.1675
2015-11-02,96.9097
2015-10-30,96.8961
2015-10-29,97.2199
2015-10-28,97.6195
2015-10-27,96.87920000000001
2015-10-26,96.80480000000001
2015-10-23,97.0584
2015-10-22,96.36599999999999
2015-10-21,95.0499
2015-10-20,94.8602
2015-10-19,94.91760000000001
2015-10-16,94.73460000000001
2015-10-15,94.448
2015-10-14,93.9143
2015-10-13,94.7781
2015-10-12,94.87819999999999
2015-10-09,94.90410000000001
2015-10-08,95.2894
2015-10-07,95.5902
2015-10-06,95.4556
2015-10-05,96.0788
2015-10-02,95.91870000000002
2015-10-01,96.1548
2015-09-30,96.2692
2015-09-29,95.9103
2015-09-28,95.9687
2015-09-25,96.2585
2015-09-24,96.2721
2015-09-23,96.1849
2015-09-22,96.3323
2015-09-21,95.92490000000001
2015-09-18,95.15929999999999
2015-09-17,94.5509
2015-09-16,95.33980000000001
2015-09-15,95.6286
2015-09-14,95.258
2015-09-11,95.17179999999999
2015-09-10,95.547
2015-09-09,95.8939
2015-09-08,95.8817
2015-09-07,96.1471
2015-09-04,96.25460000000001
2015-09-03,96.40190000000001
2015-09-02,95.911
2015-09-01,95.32000000000001
2015-08-31,95.98849999999999
2015-08-28,95.7727
2015-08-27,95.7701
2015-08-26,95.34
2015-08-25,94.01339999999999
2015-08-24,93.5158
2015-08-21,94.8598
2015-08-20,95.7787
2015-08-19,96.4418
2015-08-18,97.0017
2015-08-17,96.819
2015-08-14,96.60239999999999
2015-08-13,96.3754
2015-08-12,96.3251
2015-08-11,97.198
2015-08-10,97.18549999999999
2015-08-07,97.6178
2015-08-06,97.8139
2015-08-05,97.9178
2015-08-04,97.9392
2015-08-03,97.48629999999999
2015-07-31,97.22760000000001
2015-07-30,97.485
2015-07-29,97.1898
2015-07-28,96.65190000000001
2015-07-27,96.5452
2015-07-24,97.2414
2015-07-23,97.2223
2015-07-22,97.43469999999999
2015-07-21,97.3371
2015-07-20,98.0731
2015-07-17,97.96350000000001
2015-07-16,97.6552
2015-07-15,97.1565
2015-07-14,96.6523
2015-07-13,96.7929
2015-07-10,95.8468
2015-07-09,96.4315
2015-07-08,96.2079
2015-07-07,96.74029999999999
2015-07-06,96.2564
2015-07-03,95.9509
2015-07-02,96.1261
2015-07-01,96.2528
2015-06-30,95.5016
2015-06-29,94.9534
2015-06-26,95.4284
2015-06-25,95.2119
2015-06-24,95.2772
2015-06-23,95.41839999999999
2015-06-22,94.3404
2015-06-19,94.1
2015-06-18,94.0267
2015-06-17,94.2461
2015-06-16,94.94539999999999
2015-06-15,94.79429999999999
2015-06-12,94.97
2015-06-11,95.14
2015-06-10,94.66
2015-06-09,95.18
2015-06-08,95.24
2015-06-05,96.37
2015-06-04,95.59
2015-06-03,95.35000000000001
2015-06-02,95.92999999999999
2015-06-01,97.46
2015-05-29,96.86
2015-05-28,96.9465
2015-05-27,97.27260000000001
2015-05-26,97.2944
2015-05-25,96.3832
2015-05-22,96.2011
2015-05-21,95.40990000000001
2015-05-20,95.6257
2015-05-19,95.30659999999999
2015-05-18,94.1663
2015-05-15,93.2684
2015-05-14,93.3873
2015-05-13,93.6716
2015-05-12,94.54129999999999
2015-05-11,95.0363
2015-05-08,94.8102
2015-05-07,94.6012
2015-05-06,94.147
2015-05-05,95.1201
2015-05-04,95.4227
2015-05-01,95.24040000000001
2015-04-30,94.8313
2015-04-29,95.19819999999999
2015-04-28,96.0838
2015-04-27,96.75569999999999
2015-04-24,96.90790000000001
2015-04-23,97.3056
2015-04-22,98.06280000000001
2015-04-21,97.9716
2015-04-20,97.9102
2015-04-17,97.45379999999999
2015-04-16,97.6466
2015-04-15,98.36980000000001
2015-04-14,98.75649999999999
2015-04-13,99.513
2015-04-10,99.386
2015-04-09,98.9915
2015-04-08,98.0676
2015-04-07,97.9562
2015-04-06,97.0478
2015-04-03,96.8164
2015-04-02,97.50970000000001
2015-04-01,98.1771
2015-03-31,98.41170000000001
2015-03-30,97.97600000000001
2015-03-27,97.35799999999999
2015-03-26,97.4193
2015-03-25,96.874
2015-03-24,97.20540000000001
2015-03-23,97.0081
2015-03-20,97.8557
2015-03-19,99.1017
2015-03-18,97.8016
2015-03-17,99.6036
2015-03-16,99.6996
2015-03-13,100.1485
2015-03-12,99.22420000000001
2015-03-11,99.7229
2015-03-10,98.7554
2015-03-09,97.6496
2015-03-06,97.7051
2015-03-05,96.35279999999999
2015-03-04,95.94049999999999
2015-03-03,95.41000000000001
2015-03-02,95.47
2015-02-27,95.25000000000001
2015-02-26,95.2796
2015-02-25,94.4
2015-02-24,94.49
2015-02-23,94.54
2015-02-20,94.3069
2015-02-19,94.3843
2015-02-18,94.1335
2015-02-17,94.09349999999999
2015-02-16,94.3524
2015-02-13,94.1781
2015-02-12,94.1922
2015-02-11,94.8317
2015-02-10,94.73039999999999
2015-02-09,94.5716
2015-02-06,94.69000000000001
2015-02-05,93.53999999999999
2015-02-04,94.42
2015-02-03,93.63000000000001
2015-02-02,94.58999999999999
2015-01-30,94.8737
2015-01-29,94.7276
2015-01-28,94.6236
2015-01-27,94.0169
2015-01-26,94.95199999999998
2015-01-23,95.011
2015-01-22,94.1813
2015-01-21,92.77
2015-01-20,93.03
2015-01-19,92.56
2015-01-16,92.69
2015-01-15,92.0813
2015-01-14,92.0981
2015-01-13,92.28
2015-01-12,92.03
2015-01-09,91.9444
2015-01-08,92.2916
2015-01-07,91.9892
2015-01-06,91.61
2015-01-05,91.42
2015-01-02,91.15


















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































