Euro STOXX 50 Index (Price) (USD)
2023-08-15,3503.85
2023-08-14,3526.57
2023-08-11,3541.11
2023-08-10,3607.72
2023-08-09,3541.54
2023-08-08,3506.32
2023-08-07,3564.56
2023-08-04,3567.1
2023-08-03,3514.72
2023-08-02,3538.96
2023-08-01,3614.22
2023-07-31,3681.87
2023-07-28,3681.25
2023-07-27,3650.93
2023-07-26,3591.31
2023-07-25,3622.22
2023-07-24,3627.02
2023-07-21,3644.94
2023-07-20,3641.38
2023-07-19,3646.01
2023-07-18,3667.09
2023-07-17,3654.93
2023-07-14,3694.56
2023-07-13,3671.8
2023-07-12,3621.7
2023-07-11,3518.54
2023-07-10,3489.42
2023-07-07,3464.56
2023-07-06,3427.64
2023-07-05,3533.34
2023-07-04,3575.23
2023-07-03,3582.54
2023-06-30,3584.46
2023-06-29,3541.29
2023-06-28,3537.1
2023-06-27,3520.87
2023-06-26,3487.56
2023-06-23,3471.81
2023-06-22,3523.27
2023-06-21,3536.78
2023-06-20,3536.28
2023-06-19,3559.27
2023-06-16,3586.07
2023-06-15,3557.26
2023-06-14,3547.49
2023-06-13,3507.56
2023-06-12,3464.77
2023-06-09,3446.38
2023-06-08,3457.05
2023-06-07,3432.22
2023-06-06,3429.41
2023-06-05,3434.56
2023-06-02,3463.31
2023-06-01,3412.42
2023-05-31,3358.5
2023-05-30,3438.36
2023-05-29,3455.17
2023-05-26,3468.03
2023-05-25,3421.1
2023-05-24,3427.2
2023-05-23,3495.6
2023-05-22,3537.13
2023-05-19,3540.99
2023-05-18,3512.85
2023-05-17,3493.74
2023-05-16,3502.34
2023-05-15,3502.74
2023-05-12,3502.97
2023-05-11,3514.24
2023-05-10,3529.17
2023-05-09,3537.22
2023-05-08,3577.13
2023-05-05,3567.94
2023-05-04,3522.12
2023-05-03,3558.04
2023-05-02,3521.65
2023-04-28,3594.37
2023-04-27,3583.72
2023-04-26,3585.94
2023-04-25,3589.22
2023-04-24,3625.95
2023-04-21,3613.11
2023-04-20,3595.3
2023-04-19,3595.87
2023-04-18,3597.5
2023-04-17,3560.77
2023-04-14,3609.64
2023-04-13,3600.05
2023-04-12,3553.29
2023-04-11,3531.65
2023-04-06,3515.76
2023-04-05,3502.86
2023-04-04,3535.38
2023-04-03,3505.8
2023-03-31,3501.31
2023-03-30,3492.8
2023-03-29,3422.75
2023-03-28,3372.51
2023-03-27,3353.44
2023-03-24,3320.2
2023-03-23,3421.77
2023-03-22,3381.59
2023-03-21,3363.67
2023-03-20,3298.58
2023-03-17,3231.92
2023-03-16,3265.57
2023-03-15,3174.57
2023-03-14,3347.29
2023-03-13,3283.63
2023-03-10,3376.01
2023-03-09,3383.25
2023-03-08,3379.8
2023-03-07,3382.87
2023-03-06,3440.52
2023-03-03,3399.24
2023-03-02,3360.46
2023-03-01,3359.97
2023-02-28,3356.96
2023-02-27,3363.48
2023-02-24,3289.97
2023-02-23,3369.92
2023-02-22,3367.81
2023-02-21,3391.4
2023-02-20,3409.26
2023-02-17,3404.58
2023-02-16,3425.41
2023-02-15,3412.65
2023-02-14,3393.2
2023-02-13,3395.59
2023-02-10,3347.34
2023-02-09,3416.11
2023-02-08,3371.38
2023-02-07,3361.45
2023-02-06,3370.61
2023-02-03,3452.78
2023-02-02,3465.4
2023-02-01,3402.55
2023-01-31,3377.06
2023-01-30,3376.25
2023-01-27,3382.63
2023-01-26,3383.57
2023-01-25,3377.63
2023-01-24,3373.26
2023-01-23,3368.21
2023-01-20,3332.66
2023-01-19,3299.24
2023-01-18,3376.85
2023-01-17,3367.49
2023-01-16,3360.97
2023-01-13,3357.19
2023-01-12,3330.6
2023-01-11,3292.64
2023-01-10,3250.94
2023-01-09,3263.98
2023-01-06,3181.53
2023-01-05,3110.77
2023-01-04,3147.09
2023-01-03,3060.57
2023-01-02,3073.61
2022-12-30,3023.82
2022-12-29,3067.09
2022-12-28,3020.57
2022-12-27,3048.53
2022-12-23,3025.65
2022-12-22,3026.91
2022-12-21,3069.64
2022-12-20,3021.51
2022-12-19,3011.4
2022-12-16,3015.91
2022-12-15,3051.06
2022-12-14,3161.18
2022-12-13,3167.7
2022-12-12,3081.77
2022-12-09,3103.72
2022-12-08,3088.37
2022-12-07,3075.78
2022-12-06,3089.84
2022-12-05,3110.82
2022-12-02,3111.58
2022-12-01,3120.61
2022-11-30,3048.86
2022-11-29,3043.21
2022-11-28,3056.09
2022-11-25,3079.64
2022-11-24,3080.2
2022-11-23,3057.79
2022-11-22,3018.56
2022-11-21,2989.88
2022-11-18,3037.25
2022-11-17,2992.06
2022-11-16,3017.46
2022-11-15,3031.17
2022-11-14,2999.65
2022-11-11,2983.54
2022-11-10,2924.96
2022-11-09,2792.23
2022-11-08,2811.27
2022-11-07,2769.8
2022-11-04,2725.86
2022-11-03,2618.77
2022-11-02,2670.49
2022-11-01,2692.01
2022-10-31,2670.3
2022-10-28,2684.77
2022-10-27,2691.37
2022-10-26,2705.7
2022-10-25,2666.79
2022-10-24,2604.31
2022-10-21,2543.7
2022-10-20,2567.82
2022-10-19,2538.2
2022-10-18,2548.3
2022-10-17,2523.24
2022-10-14,2463.4
2022-10-13,2440.03
2022-10-12,2413.65
2022-10-11,2422.16
2022-10-10,2432.51
2022-10-07,2466.9
2022-10-06,2523.64
2022-10-05,2537.73
2022-10-04,2591.08
2022-10-03,2450.56
2022-09-30,2427.78
2022-09-29,2391.78
2022-09-28,2398.94
2022-09-27,2391.8
2022-09-26,2408.66
2022-09-23,2427.27
2022-09-22,2512.35
2022-09-21,2576.23
2022-09-20,2587.99
2022-09-19,2616.88
2022-09-16,2622.27
2022-09-15,2644.01
2022-09-14,2663.78
2022-09-13,2682.51
2022-09-12,2759.09
2022-09-09,2677.63
2022-09-08,2611.83
2022-09-07,2602.08
2022-09-06,2589.13
2022-09-05,2585.81
2022-09-02,2654.41
2022-09-01,2565.12
2022-08-31,2641.45
2022-08-30,2657.18
2022-08-29,2662.25
